さく,作
さく,柵
さく,策
ざぐ,座具
さけ,さけ
さけ,酒
さげ,下げ
さげ,提げ
ざこ,雑魚
ささ,ささ
ささ,酒
さし,差し
さし,刺し
さし,止し
さじ,さじ
さじ,些事
さじ,瑣事
ざし,座視
さす,砂州
ざす,座主
さた,さた
さち,幸
さつ,さつ
さつ,冊
さつ,札
さで,さで
さと,里
さど,サド
さは,左派
さば,さば
さび,さび
さび,寂
さぶ,サブ
さぼ,サボ
さま,様
ざま,ざま
さめ,さめ
さや,さや
さや,鞘
さゆ,白湯
さよ,小夜
さら,皿
さら,新
さる,猿
さる,申
ざる,ざる
さわ,沢
さわ,茶話
さん,さん
さん,三
さん,参
さん,山
さん,桟
さん,産
さん,算
さん,賛
さん,酸
ざん,斬
ざん,残
しー,C
しい,しい
しい,四囲
しい,思惟
しい,私意
しい,恣意
じー,G
じい,じい
じい,侍医
じい,示威
じい,自慰
じい,辞意
じい,辞彙
じう,慈雨
しえ,紫衣
しお,塩
しお,潮
しか,しか
しか,史家
しか,市価
しか,糸価
しか,紙価
しか,賜暇
しか,歯科
しが,歯牙
じか,時下
じか,時価
じか,磁化
じか,自家
じか,自火
じか,直
じが,自我
しき,四季
しき,士気
しき,指揮
しき,死期
しき,私記
しき,紙器
しき,式
しき,色
しぎ,しぎ
しぎ,市議
しぎ,試技
じき,時期
じき,時機
じき,時季
じき,次期
じき,磁器
じき,磁気
じき,自棄
じき,自記
じき,直
じき,敷き
じぎ,児戯
じぎ,字義
じぎ,時宜
じぎ,辞儀
じく,字句
じく,軸
しけ,しけ
じげ,地毛
しこ,四股
しこ,四顧
しご,四五
しご,死後
しご,死語
しご,私語
しご,詩語
じこ,事故
じこ,自己
じご,事後
じご,持碁
じご,爾後
じご,耳語
しさ,示唆
しざ,視座
じさ,時差
しし,史詩
しし,嗣子
しし,四肢
しし,市史
しし,志士
しし,死屍
しし,獅子
しし,私史
しし,詩史
しじ,四時
しじ,師事
しじ,指事
しじ,指示
しじ,支持
しじ,私事
じし,次子
じじ,じじ
じじ,時事
じじ,自恃
しず,しず
じす,JIS
しそ,しそ
しそ,始祖
した,下
した,舌
しだ,しだ
じた,自他
じだ,耳朶
しち,死地
しち,七
しち,質
じち,自治
しつ,失
しつ,室
しつ,質
じつ,実
じつ,日
して,シテ
して,仕手
しと,使徒
しと,使途
しと,史都
しと,死都
しど,示度
しな,しな
しな,品
しに,死に
しの,しの
しば,死馬
しば,柴
しば,芝
じば,磁場
じば,地場
しひ,私費
しひ,詩碑
しび,鴟尾
じひ,慈悲
じひ,自費
じび,耳鼻
しふ,師父
しふ,詩賦
しぶ,市部
しぶ,支部
しぶ,渋
じふ,慈父
じふ,自負
しべ,しべ
しぼ,しぼ
しぼ,思慕
じぼ,字母
じぼ,慈母
しま,しま
しま,死魔
しま,島
しみ,しみ
じみ,滋味
じむ,ジム
じむ,事務
じむ,時務
しめ,しめ
しめ,締め
しも,下
しも,霜
しや,視野
しゃ,斜
しゃ,社
しゃ,紗
しゃ,者
しゃ,車
じゃ,蛇
じゃ,邪
しゅ,主
しゅ,手
しゅ,朱
しゅ,種
しゅ,酒
しゅ,首
しゅ,銖
じゅ,樹
しょ,所
しょ,暑
しょ,緒
しょ,署
しょ,書
しょ,諸
じよ,自余
じょ,女
じょ,序
しり,しり
しり,私利
じり,事理
しる,汁
じれ,ジレ
しろ,城
しろ,代
しろ,白
しわ,しわ
しん,信
しん,審
しん,心
しん,晋
しん,真
しん,神
しん,秦
しん,臣
しん,芯
しん,親
しん,清
じん,人
じん,仁
じん,尋
じん,陣
じん,仞
すい,水
すい,粋
ずい,髄
ずい,隋
ずい,蘂
すう,数
すえ,末
ずえ,図会
すか,スカ
ずが,図画
すき,すき
すき,隙
すき,好き
すき,鋤
すき,数寄
すき,犂
すぎ,過ぎ
すぎ,杉
すけ,すけ
すけ,助
すげ,すげ
すし,すし
すじ,筋
ずし,図示
ずし,厨子
すす,すす
すず,すず
すず,鈴
すそ,すそ
すで,素手
すと,スト
すな,砂
すね,すね
すふ,スフ
ずふ,図譜
すべ,すべ
すみ,隅
すみ,済み
すみ,炭
すみ,墨
すり,すり
すり,刷り
すり,掏り
ずる,ずる
すれ,擦れ
ずれ,ずれ
